,A,B,C,D
2000-11-21,-20.315895325147213,-20.442066766887343,-19.92503401340604,-3.979638365937641
2000-11-22,-19.550385049887208,-20.223730878722563,-19.73845026019664,-3.259731400545705
2000-11-23,-19.17116309597765,-20.996130310195,-21.167288275927334,-5.0713582143010445
2000-11-24,-20.04940282418282,-21.301444814083442,-20.59223930584953,-4.8151891366681205
2000-11-25,-19.772688659651838,-21.939281809754767,-19.73403067257185,-3.703011331568172
2000-11-26,-20.51176325362786,-23.227122422851604,-19.10033065242616,-3.5888800963393344
2000-11-27,-21.45956426986758,-22.741750859328334,-19.1093267255446,-4.277901979817148
2000-11-28,-20.481102000587775,-21.821826081057768,-19.747290305522867,-2.8757672472920106
2000-11-29,-20.666568836427437,-22.56955868622015,-19.48269247853369,-4.166364353619918
2000-11-30,-20.294584383178364,-23.495456463049347,-21.42320060097327,-3.9899127058299495
2000-12-01,-21.002054663972007,-22.92893657198567,-21.559881669865295,-4.625432475201961
2000-12-02,-19.864708198039697,-24.535652235307786,-22.901798276414134,-5.700447711398736
2000-12-03,-19.703865879134764,-25.04412494122831,-23.440178063448517,-8.221605738045906
2000-12-04,-19.91647006005808,-24.670368847627195,-24.577443316535703,-9.0721266068625
2000-12-05,-18.896945194617103,-25.431177034294212,-24.10243265625758,-9.22702304154423
2000-12-06,-18.516629311970334,-25.546677764869752,-24.239316449752444,-10.781918069643108
2000-12-07,-17.0127622386967,-25.554218630841532,-25.144649638354515,-10.85170499981835
2000-12-08,-17.72030381792667,-25.656838169032756,-25.346685550382198,-11.59716996845654
2000-12-09,-17.524337657307754,-24.8700146822765,-25.444479010490085,-9.882420873006895
2000-12-10,-16.472625940769465,-26.391730938291065,-25.561613481964955,-10.493321378129151
2000-12-11,-14.512282325074356,-25.876628830072427,-25.682936701496505,-10.97381516328519
2000-12-12,-14.934314795651142,-25.79017794154624,-23.998408511919468,-9.37661268270268
2000-12-13,-14.84606694277955,-25.24535823378584,-23.391366240464485,-9.415586945575296
2000-12-14,-16.09551025658062,-24.54963111432261,-24.15537229504082,-11.95341539595363
2000-12-15,-17.39667583868461,-25.12112425479236,-25.00023327686907,-11.381555031549741
2000-12-16,-20.06658564875521,-25.04285551695246,-24.282775646543893,-11.06705914335811
2000-12-17,-20.807846657181752,-26.19735881811494,-23.50930641456636,-10.908399453267558
2000-12-18,-20.29534216684311,-26.393085745199286,-25.09483961819044,-11.591379853227648
2000-12-19,-20.23891372937783,-25.354634394320072,-25.199558750140124,-11.418088533893757
2000-12-20,-19.887184476257335,-24.2754836578678,-25.208460736649624,-12.302669484173604
2000-12-21,-20.23043249460489,-23.64762943624997,-25.135184846921824,-11.766804190701126
2000-12-22,-20.30331836944505,-23.638641307537952,-24.177266653580332,-13.927556151093702
2000-12-23,-20.57916967450216,-23.26327260017121,-23.503482870383188,-15.79594511926784
2000-12-24,-20.58069522739839,-21.9985176729677,-23.573489123467862,-15.870177933328097
2000-12-25,-19.90182171217409,-22.589558568597568,-24.925265696872113,-15.86942265980023
2000-12-26,-20.788410354859128,-22.16111245362521,-24.674445998288316,-14.813394130497347
2000-12-27,-22.869362050845023,-22.560945570293917,-22.400894898189126,-13.22619382241978
2000-12-28,-21.274537650711395,-23.717733942645573,-21.5517435145288,-14.051227694114026
2000-12-29,-20.78834557082163,-23.243748776148415,-21.19322312142053,-14.014039552493305
2000-12-30,-22.351765943567646,-23.342623105057815,-22.29171233040421,-13.364716006958139
2000-12-31,-23.043001044488662,-22.722382979363655,-23.898303646433227,-12.904118275595415
2001-01-01,-22.668420395359355,-21.46899541215613,-24.953946876009528,-13.530866749947078
2001-01-02,-22.557634664044613,-22.229311770031547,-26.62826517048884,-12.03436609344672
2001-01-03,-23.592381667229283,-21.22471084014125,-28.079420696825377,-11.626042822788614
2001-01-04,-22.28014484824255,-21.946078103746416,-27.482033803344667,-12.711176938440563
2001-01-05,-23.05672182062148,-21.650526785649408,-28.168752966763478,-12.078413906937731
2001-01-06,-22.13789175300766,-20.40169870943662,-29.613334973443518,-13.49585646180308
2001-01-07,-23.269962808735876,-20.765473615880946,-31.10043507055853,-12.238581269544294
2001-01-08,-22.258598511759917,-22.404769155403525,-32.09697515860554,-11.168075509734468
2001-01-09,-22.57866478442163,-21.862495794038757,-32.483836550007005,-12.373861745243264
2001-01-10,-22.66219866201901,-24.495126989996663,-33.24658807097112,-13.070883706386953
2001-01-11,-23.754859532555226,-23.503941609250145,-31.963242937621782,-13.574827629464716
2001-01-12,-24.425292412543385,-22.46777681592648,-34.36697319466487,-12.780708691561848
2001-01-13,-23.823028803772715,-22.417096543088235,-35.16384788513778,-13.442432566164143
2001-01-14,-24.92513904313382,-21.67782335361596,-35.540405038813304,-12.140964311656495
2001-01-15,-22.104084866044765,-21.24601816906839,-35.7458335302476,-12.452123549144604
2001-01-16,-20.63587246628123,-19.97775252197561,-35.128766128634055,-11.970722743835067
2001-01-17,-22.437736815683337,-19.049003938685335,-35.17098027330671,-12.857395015519783
2001-01-18,-23.738862215763348,-19.1245247362396,-36.25517967169503,-13.872711357756605
2001-01-19,-22.92768598242364,-20.19956428482456,-35.544128108563484,-12.709348633811643
2001-01-20,-23.97589815467368,-21.30989102513014,-36.95537931248722,-12.762992674117445
2001-01-21,-23.697008158762994,-22.424420614091233,-37.41472628186683,-11.990035096424782
2001-01-22,-25.418423618080762,-22.823319141011552,-36.1152035383888,-12.059116559812274
2001-01-23,-25.80785810483189,-23.52038092759505,-36.543309400943045,-11.604059599370602
2001-01-24,-24.664920445542528,-23.154477444417513,-36.80975778559755,-12.337874535783984
2001-01-25,-24.292902600430164,-23.290086432305912,-36.56265516845459,-10.586394874614568
2001-01-26,-25.23065042105771,-23.47704524246907,-36.69986915361461,-10.325531668695143
2001-01-27,-25.299224731529538,-21.445752940749312,-36.595567178234226,-10.406321963497756
2001-01-28,-26.373767749028357,-20.634616628712426,-36.644822426862795,-10.174796177113471
2001-01-29,-24.664026461855396,-20.68310810463254,-36.456596074864066,-11.028657381185644
2001-01-30,-25.592405565625352,-21.504194028818866,-39.718350823593354,-11.186852968850204
2001-01-31,-27.27146616065373,-22.402562222603226,-39.845506844258516,-11.918432714721275
2001-02-01,-26.086345243685304,-22.278554437673513,-39.5679334683321,-13.250815707134318
2001-02-02,-24.833115233652276,-23.615502416930997,-39.86281427607806,-13.541980378035065
2001-02-03,-23.436536629150943,-23.8065013093883,-40.24388039478262,-13.38439281326586
2001-02-04,-22.9571216401655,-23.837643115661383,-40.173834592427696,-12.6941551971365
2001-02-05,-22.565720789386237,-25.492216597285918,-40.075886112006835,-13.624428235011203
2001-02-06,-22.926438409102083,-26.09356859507443,-40.083776684463,-13.36859638395684
2001-02-07,-23.030950346199326,-26.191368797567577,-38.70986374323534,-13.731837437395143
2001-02-08,-22.748487029869068,-26.18511633375662,-36.60708259688365,-13.453917068732514
2001-02-09,-21.097774167765014,-24.69777432399704,-36.801075823280634,-14.464418974586849
2001-02-10,-20.82219929830791,-24.14008779699283,-36.04442819005186,-15.97611083747387
2001-02-11,-21.762455544415367,-24.204442321649466,-37.71600316265517,-16.192933549485094
2001-02-12,-22.230595388391077,-23.794545374400222,-37.47031551610785,-16.138641032091847
2001-02-13,-20.691373470351447,-24.404256901797098,-37.96661667003173,-15.739826057867239
2001-02-14,-18.68634044530466,-25.49403543613005,-39.08667175862068,-16.494485972761026
2001-02-15,-20.97743359675636,-25.931519174999014,-40.157480229855736,-16.91467596595597
2001-02-16,-22.499569157374758,-26.271943314241323,-40.90411735662836,-17.481912212076526
2001-02-17,-22.147223923307205,-25.484234957662526,-39.43709179785874,-17.660963204690507
2001-02-18,-21.992644134448327,-28.04182072623752,-39.76577429292539,-17.810572507651266
2001-02-19,-23.909886524230593,-28.373537217967748,-41.63998452648877,-17.40919811131243
2001-02-20,-24.367326447905675,-28.915436249970217,-41.35228280684233,-17.421469749246338
2001-02-21,-24.35124214076728,-27.246160304591392,-41.84638899558824,-16.160964386652307
2001-02-22,-25.97798455289639,-27.6466558051522,-41.321107230072805,-17.072546974229454
2001-02-23,-27.290988781044366,-26.83107789615993,-41.483484289724416,-18.367734824767133
2001-02-24,-27.79863202415172,-26.99480332237967,-40.40765499637874,-19.399689898738735
2001-02-25,-27.622480987089816,-27.78365165687703,-42.131705781543744,-18.39385854107692
2001-02-26,-27.425270649105485,-29.08635189305674,-40.602561649293825,-18.359422300963555
2001-02-27,-28.037035015811686,-27.91814161899492,-40.43310459108679,-19.5841568034937
2001-02-28,-28.365330162172874,-29.09785036566008,-40.95112622599385,-19.708998619266065
2001-03-01,-25.506975198229952,-27.99566257066926,-38.412777250406016,-19.730678852623267
2001-03-02,-25.024611834976128,-28.71946684806486,-36.854353757322826,-18.906998502246655
2001-03-03,-22.544076995929306,-28.804295029931044,-36.324274580163106,-19.798656609061997
2001-03-04,-22.937256774036832,-27.300274759819676,-35.14576060193828,-19.985737082276845
2001-03-05,-22.40330165337817,-26.982197286306846,-35.20925893918296,-19.51437299010206
2001-03-06,-22.86831112817623,-25.723749914629035,-35.22723924727088,-18.486965583038117
2001-03-07,-22.090046765148212,-24.858641010174903,-34.76631863602512,-19.348602794826185
2001-03-08,-21.033134023343905,-25.661926104453773,-34.214771803245796,-21.590580155671528
2001-03-09,-21.07810286024458,-25.13595736764449,-33.85495795770283,-21.703593965167165
2001-03-10,-20.6389508449393,-26.257391478526486,-32.49165119104262,-21.968203776441918
2001-03-11,-20.978393211385153,-26.947451430787666,-33.429452602717575,-23.478013607277923
2001-03-12,-19.837434366251824,-25.981457105096435,-34.09359831785397,-23.186928048100516
2001-03-13,-18.96785569177838,-26.555569487214015,-34.345101981056544,-23.426346612659625
2001-03-14,-19.306052238303042,-25.77999518518712,-33.813145102928004,-23.685949131383886
2001-03-15,-21.657166046718903,-27.53288031155058,-34.77009966761464,-23.524493551105625
2001-03-16,-19.97074223982719,-27.58870689977844,-34.96629157350379,-22.9253148979291
2001-03-17,-20.5384599711899,-28.746917540799306,-34.324693201351195,-22.904671432779143
2001-03-18,-20.499266540995375,-30.303003107990644,-34.061112035336365,-23.53398633806071
2001-03-19,-21.465998296042336,-31.933287734268653,-32.20242050517604,-24.06992532435404
2001-03-20,-21.978639361451503,-32.64007321431007,-31.705659653025222,-23.89677924222369
2001-03-21,-21.697228329030644,-33.499999820241236,-31.667140045406455,-24.529636361666785
2001-03-22,-20.444815514993813,-32.53052005766251,-31.5016105077962,-23.306368287136838
2001-03-23,-20.61371871314876,-31.341801038944748,-31.01511576551142,-24.19322657696054
2001-03-24,-21.654415449732827,-31.01545260668669,-32.19166839774215,-24.82492194594308
2001-03-25,-18.839310756172917,-31.19388555892573,-32.15866485854082,-25.11105212448702
2001-03-26,-18.68891324440063,-30.264343530488436,-32.71397588671919,-26.261565642003244
2001-03-27,-19.9358681420857,-29.860905532092573,-32.55958143492092,-25.88394149572721
2001-03-28,-18.21194887920222,-29.492019640876382,-32.97971337602603,-26.601530397714058
2001-03-29,-17.91862512641442,-31.667395203759018,-32.55248181046995,-25.666532163348137
2001-03-30,-19.108067792642995,-32.251680942138016,-32.82913424339931,-24.705369583292686
2001-03-31,-19.87659135246452,-31.333952298320547,-33.88260958971597,-24.10946647575535
2001-04-01,-20.56925307603166,-32.37552693160194,-35.11110688981216,-24.301403413791203
2001-04-02,-19.54166652084546,-30.693860010793934,-34.19926254078157,-22.593675122894986
2001-04-03,-21.033346954329527,-30.71880022091134,-34.156446963708994,-21.597277433732714
2001-04-04,-21.394106339509808,-30.015432511396078,-33.59447167791496,-22.78560850825388
2001-04-05,-21.096669821214892,-30.975002867722598,-34.347540831058396,-22.8794043563762
2001-04-06,-22.029965766020776,-31.198499413420368,-35.339047805555495,-24.084113670699764
2001-04-07,-21.057881527414615,-32.021441091265,-34.98349042780843,-23.74269947564723
2001-04-08,-21.87626557010195,-32.01037907708902,-35.395602135909286,-24.359701675778336
2001-04-09,-23.072134341965455,-32.963822061780384,-34.57476041693769,-24.457856848391064
2001-04-10,-23.092049402218944,-33.00059670659865,-33.12658494534829,-26.436092935263225
2001-04-11,-23.5917745959687,-32.65429555748542,-33.16418769375689,-26.610472991903407
2001-04-12,-23.117584753322866,-32.25517784979147,-31.81909383209768,-27.053461486753502
2001-04-13,-23.18169910552037,-33.728991060060515,-30.545095074474148,-27.340599546578073
2001-04-14,-23.550582434279434,-32.501942045751576,-29.985303181687154,-26.972257423370795
2001-04-15,-25.395758086684868,-33.33904884993762,-29.121798294043156,-26.32070265298699
2001-04-16,-25.909210511721916,-33.15383019189179,-29.02895450199873,-25.6573472631125
2001-04-17,-24.318425176622807,-32.767046111619976,-30.299661507713406,-24.29038257045034
2001-04-18,-24.95477331593436,-31.747193452549343,-30.03326528068737,-25.84381883034708
2001-04-19,-24.847414143525594,-31.98399082803854,-29.415905560604426,-26.737070049635975
2001-04-20,-24.67228887419175,-32.77760866992834,-27.66982928332586,-27.80440363796606
2001-04-21,-25.58519402775502,-33.12280811067496,-26.517537360115725,-27.098250645116266
2001-04-22,-26.155126610828226,-34.98972870172142,-26.06827319686286,-28.389415798326336
2001-04-23,-25.842580450819813,-35.72439206392043,-26.86434149283556,-28.87389851512817
2001-04-24,-27.404224447617025,-36.279570001901995,-27.167684359557338,-28.837081073242448
2001-04-25,-26.182414249855047,-37.31031124622572,-26.36421130712263,-30.6255358203087
2001-04-26,-25.809240379505454,-37.97784047819707,-25.85358995387415,-30.24294526770208
2001-04-27,-25.14715360195983,-38.06366503956253,-25.81896772763969,-30.232424462005593
2001-04-28,-25.12408523226766,-38.322232256308446,-24.81918170386836,-29.98501287099847
2001-04-29,-27.386239650256147,-38.61712705698953,-26.295153846385258,-28.418466753737373
2001-04-30,-28.10179317170838,-38.75379219292075,-26.24922363343066,-28.05612959862713
2001-05-01,-27.82686601486103,-39.182991679374915,-27.832478609340605,-27.672032298903677
2001-05-02,-27.548192486743165,-38.48394642606751,-28.081741733394573,-28.558501572103
2001-05-03,-26.08014554750214,-36.94910854334984,-29.390533275834,-28.509774830807043
2001-05-04,-26.204161900826197,-36.701991151545364,-29.223402680175443,-29.777261687728963
2001-05-05,-24.07594976221323,-35.20624557350781,-31.032747060766454,-30.06033363610969
2001-05-06,-24.883094729380392,-36.98487008372522,-31.983211422834643,-30.334270056885163
2001-05-07,-24.160637457348898,-36.216447060820876,-33.406314661243776,-31.425689252087025
2001-05-08,-26.15904024247251,-36.05606396352955,-34.767872707515735,-32.30357540932536
2001-05-09,-26.544137146676498,-36.71777672734979,-34.37561931680132,-32.92367875419015
2001-05-10,-26.74406449237721,-37.7626618186256,-33.731516366709705,-33.5100616993827
2001-05-11,-26.60789064652132,-38.12949875832094,-33.284174919554154,-33.94286357249414
2001-05-12,-25.034828244891507,-38.04922696934313,-33.051866316276474,-33.1777918586751
2001-05-13,-25.911859804607577,-37.35296799597214,-33.17978122369367,-34.022246229201144
2001-05-14,-25.831193090000294,-36.94457346601746,-34.36415891878003,-33.33017761614031
2001-05-15,-25.97161097903217,-36.28603111596049,-34.74038854339072,-33.5624546746723
2001-05-16,-25.834494421572394,-35.3933606915028,-36.53497174250093,-34.15774044692763
2001-05-17,-25.550090009276268,-35.98944526112341,-35.6748986696238,-34.13399034384875
2001-05-18,-25.599041632098437,-37.24032465136186,-36.12485023320179,-32.960351779830596
2001-05-19,-23.302808552386114,-36.58612937289766,-38.18879251077612,-35.518270379128865
2001-05-20,-24.181707847230317,-36.13925281557836,-39.04985003257238,-35.08380984093083
2001-05-21,-22.31718841422967,-35.63410964661001,-40.140629879217144,-36.333706606083496
2001-05-22,-20.794355990545718,-35.38893853696623,-41.687966307155875,-37.22664362516185
2001-05-23,-22.253902483552974,-37.86061628447038,-41.26917376094575,-36.844133673600815
2001-05-24,-21.48144412109623,-36.490498823265305,-41.15854660642918,-37.93100756331598
2001-05-25,-21.024525613502824,-35.454730288173096,-40.97409434225512,-39.63503475040077
2001-05-26,-18.582657765614943,-34.80824299588391,-41.50517240094809,-40.35372208851464
2001-05-27,-17.186500758896614,-34.65873674673034,-41.73176244103218,-41.09016251332862
2001-05-28,-16.905668613791082,-33.82591258329106,-42.41107889737292,-42.51441113846098
2001-05-29,-18.85429525509087,-34.91697469869712,-41.733789685594125,-41.429137267314786
2001-05-30,-18.596069112842837,-35.19280264104023,-41.31374748341187,-43.62142813858839
2001-05-31,-17.679611114103185,-33.50743015438842,-40.59940330914391,-44.889928500415
2001-06-01,-16.8137573742469,-32.742160095022115,-39.055242515400636,-45.30608058377933
2001-06-02,-18.129644008874724,-31.466570117349317,-39.929272743207925,-44.877290934085856
2001-06-03,-18.362654368969967,-32.26455278703385,-39.45159390817498,-43.76176316579337
2001-06-04,-18.926237237805985,-32.56053617086676,-39.050767176887554,-43.64930397657883
2001-06-05,-18.84209499397169,-32.85249351218743,-38.60894740437421,-43.76657242522398
2001-06-06,-20.557177841373935,-31.26790199443979,-37.52464374773736,-44.309598960054004
2001-06-07,-21.894033118579387,-30.56626426902704,-37.41405726680127,-45.45123783238331
2001-06-08,-18.417611934282895,-29.70413233018879,-35.65031362294112,-47.7236160629619
2001-06-09,-19.75523288048386,-29.966080720369476,-36.68462332593288,-49.6050726570016
2001-06-10,-21.30986380334851,-29.458561081507902,-34.52384366389358,-48.63696783173873
2001-06-11,-21.191561775225917,-30.028627037966878,-35.06069732648025,-47.573112839224876
2001-06-12,-21.305815682126347,-30.526693636558655,-33.329945317444725,-48.933844942328605
2001-06-13,-21.2982974057706,-28.401506196495365,-31.745256698267095,-48.972911603115705
2001-06-14,-21.106610565481304,-28.36201053029161,-31.123617452902707,-47.84167977970332
2001-06-15,-20.699000337515297,-28.151353187493186,-31.24189057213044,-47.06808325494011
2001-06-16,-20.8887896715203,-26.525508696282248,-31.102741162911233,-47.86316249507648
2001-06-17,-22.16702380241799,-26.03661815209832,-29.544768226650216,-48.15409316808772
2001-06-18,-22.260773766702243,-25.780799558908548,-29.784368986599254,-47.69313886119733
2001-06-19,-22.575654209498964,-25.61046013847757,-30.221319421964786,-47.971721640612856
2001-06-20,-22.188673439284994,-25.331745881041932,-29.066773256670956,-48.167052063953435
2001-06-21,-20.272686403755614,-26.898654484809263,-27.299310555191077,-48.779179187151016
2001-06-22,-20.853509872871097,-27.69224341817537,-28.192732725119743,-48.8888250697772
2001-06-23,-19.470550280270814,-28.705973571357,-29.095081951244552,-48.24154275915995
2001-06-24,-19.244020051187686,-28.777383998915504,-28.22199328857584,-47.65470754209998
2001-06-25,-19.64402150914744,-29.045655212324665,-28.612622672513407,-46.87460033161474
2001-06-26,-19.24173369341271,-29.302159624319646,-28.06788272232089,-45.24435369219962
2001-06-27,-19.772314527664754,-28.956110766429763,-29.141788233682224,-47.85850366211861
2001-06-28,-20.867046146692687,-27.09601620316568,-29.485737508617373,-47.465923535870374
2001-06-29,-21.008342562854054,-26.267997979210275,-29.919163737830214,-48.09803167162498
2001-06-30,-19.67394186603773,-27.640377282076138,-30.6451025360649,-47.96464293739284
2001-07-01,-20.60630824487119,-28.804754445022212,-30.446901721526945,-48.0505520053604
2001-07-02,-21.405413736739014,-29.40143192597978,-29.92213918718939,-48.31426978791149
2001-07-03,-19.77044140178246,-29.066114147397823,-28.944764325315163,-49.55155909696214
2001-07-04,-19.01392450859132,-32.0197155813785,-27.88347070431334,-48.96473921240239
2001-07-05,-19.436051427222054,-31.417842013170027,-28.872569427197764,-48.81190457423059
2001-07-06,-19.29845426888175,-31.94459908555812,-29.292168836919906,-48.63911304862463
2001-07-07,-17.26496047006634,-31.672526478034325,-28.620794433867513,-48.290930324910185
2001-07-08,-17.0908286579361,-32.30944206567958,-28.69014652411434,-48.65597300843291
2001-07-09,-17.070052852779774,-32.83081835862623,-29.327811811238135,-47.10593303154885
2001-07-10,-17.560056622760275,-34.0821815751345,-29.365221175531236,-49.21509344044086
2001-07-11,-19.43681507229722,-34.446681705915246,-29.677271218424295,-48.38861228141517
2001-07-12,-18.49612614288288,-34.467745834177954,-29.917445868577378,-48.70362416766535
2001-07-13,-17.103522043898625,-34.99872670953455,-28.03600349829371,-49.87772372847573
2001-07-14,-16.364828070047473,-34.507322946917796,-27.966600577980927,-49.99533616087225
2001-07-15,-16.97513118859624,-34.18466400505729,-26.911521121290782,-50.00309523938979
2001-07-16,-18.2848019379981,-34.65098703974899,-26.864832643764174,-49.83719708329414
2001-07-17,-18.780660048384107,-34.993921306407536,-28.251270348450404,-50.80919380228539
2001-07-18,-17.62418763163528,-35.63300588568258,-27.742109502110868,-50.95602680958741
2001-07-19,-16.732049023060537,-36.295188459691936,-29.381841380286453,-50.42039197298612
2001-07-20,-14.972429499294593,-37.44318909417282,-29.968638388960517,-49.291773109153105
2001-07-21,-14.94199127341742,-37.81943419931842,-31.201461323300517,-49.14740493130197
2001-07-22,-15.367803905548627,-37.60928138054275,-29.71345875624109,-48.52278143073611
2001-07-23,-15.574278746488101,-40.268404035655095,-27.74039567617422,-46.91240648635799
2001-07-24,-16.091290859441862,-39.80211812020583,-26.683722033146722,-45.658811718441456
2001-07-25,-16.63570245993542,-38.5187042270466,-26.632481040781215,-42.90375421146056
2001-07-26,-20.509083944284736,-37.53921282747947,-27.808161687361537,-43.406266996847826
2001-07-27,-20.28956481618511,-37.00963956023465,-26.045464270426184,-41.20291000626705
2001-07-28,-21.038010793654426,-37.96669858382575,-25.327009744901538,-40.403709454686336
2001-07-29,-22.111293673732856,-38.69775852709568,-23.421165077168087,-41.890260002701325
2001-07-30,-23.01368363450969,-36.10122696059105,-22.202130483827716,-43.85138661581954
2001-07-31,-22.70594591997051,-36.35891169827379,-23.388979286354456,-41.917386440123025
2001-08-01,-23.675482172978654,-37.61344059154842,-22.844501829959892,-42.07100423757622
2001-08-02,-25.64195619398204,-37.3272863146075,-23.648154088217634,-42.13398356574924
2001-08-03,-27.48715721214224,-38.053384152891475,-24.78691148687689,-40.9890500610122
2001-08-04,-26.641266937864707,-38.42093089075899,-25.763330253111395,-41.52944886405776
2001-08-05,-28.31986939995796,-36.90039493830272,-28.468687825083023,-42.69165749841859
2001-08-06,-28.374212865946813,-38.041749980956986,-26.92436509148028,-42.76002673657293
2001-08-07,-28.09284538810367,-38.36555106051699,-28.698015498800203,-42.73140937696771
2001-08-08,-27.195233210406887,-38.66720865542698,-29.44781320222828,-42.930773525653606
2001-08-09,-25.728375183340802,-37.54294931969372,-29.89299106711334,-41.503728303329126
2001-08-10,-26.603778432979656,-36.20522704157248,-28.916712501233107,-40.72160956336553
2001-08-11,-26.719654690736757,-34.88642802435754,-27.61093645990258,-40.19394289156873
2001-08-12,-26.296488463203065,-35.38217400959235,-27.893245614691228,-39.26890864968027
2001-08-13,-27.466624312515147,-33.885611322381045,-27.434660839525293,-39.01894809775268
2001-08-14,-28.78603422822486,-34.46861039189653,-25.79875930024331,-38.33105252372793
2001-08-15,-29.52473222283972,-34.22858208396346,-27.04510415038476,-39.69124542787024
2001-08-16,-29.569716605892964,-35.0368760861149,-26.681474379721013,-40.617929015474836
2001-08-17,-29.76586832193428,-36.07319220103093,-25.54939055198766,-41.24713616683073
2001-08-18,-29.610266831082757,-36.96765645680823,-25.898806376925393,-40.79640776644626
2001-08-19,-30.3923483149826,-37.83984852226431,-25.81616541734424,-40.57485237331994
2001-08-20,-30.099897851233056,-38.12523888587797,-26.19865881125809,-39.539245930673914
2001-08-21,-29.205049598671703,-39.34136252200247,-24.964266435643662,-39.596212221829234
2001-08-22,-28.671426872974337,-39.51850198565178,-25.272659156987554,-39.1648691924407
2001-08-23,-28.16352595445792,-39.59051343620707,-25.342994236818967,-39.471634774888074
2001-08-24,-28.33809448167702,-37.355017092240665,-26.975557752874124,-40.44295594814393
2001-08-25,-29.611911502719224,-38.47192126983989,-26.755244953450763,-40.30760005581723
2001-08-26,-29.413290369138508,-38.77421687627449,-26.85189442681578,-40.41878746833387
2001-08-27,-30.76463495014535,-38.9127583718069,-25.89151164880858,-39.331540046784944
2001-08-28,-30.175793844503517,-40.04741913189731,-25.82460779260117,-39.947356078114005
2001-08-29,-28.722277451123365,-40.50873358837869,-26.60378036020318,-39.874260455832506
2001-08-30,-27.85094058774689,-39.55699587374037,-28.182032674225695,-38.52052484929377
2001-08-31,-26.96521903119931,-40.019513309473155,-27.801241920944197,-37.811738475906125
2001-09-01,-27.596173153734743,-41.590744128183594,-26.438294689054477,-38.028205804596304
2001-09-02,-28.93855920030513,-43.21484213914214,-24.663640348339417,-38.833629960397815
2001-09-03,-28.837065332695268,-43.665357074655276,-23.237757840121386,-38.615219038536075
2001-09-04,-28.123070413759425,-44.46397760167829,-23.164487060356766,-38.96570143760194
2001-09-05,-26.510438193706165,-45.53132820562756,-23.29922081109146,-37.45852431907547
2001-09-06,-25.79623413157427,-45.84904910835365,-24.621117251269155,-38.37021149998539
2001-09-07,-25.746603578704,-46.55402950232277,-25.245815260971717,-38.543159373582164
2001-09-08,-25.52967227750285,-47.23971844360619,-25.743064533456224,-37.00690291138494
2001-09-09,-26.34926860699596,-48.45303119007411,-27.54940042233945,-35.39348908379533
2001-09-10,-26.205241010345915,-47.72780425084295,-26.698678639344237,-34.47814193517686
2001-09-11,-24.50605980375056,-46.759336383013974,-27.57693862132338,-35.297110799181
2001-09-12,-24.151390594444376,-47.6177335720864,-26.107663697797054,-36.290563392463426
2001-09-13,-24.58896730870155,-48.08842122824834,-26.921217110511215,-37.40950457455156
2001-09-14,-24.54806072399623,-49.78939197761521,-26.507189513170633,-38.63722938910706
2001-09-15,-23.94251173684798,-48.87968789379821,-26.47399752377115,-38.01075113404564
2001-09-16,-24.76260252736487,-48.65311582482549,-26.786920673200797,-37.469364358332285
2001-09-17,-25.15301857944134,-50.45666097490047,-28.064962010551803,-36.18438059330643
2001-09-18,-26.811689912176845,-51.05746621757502,-26.87840304802619,-34.597540009455756
2001-09-19,-26.106169751718078,-52.04020360033182,-26.66238379910415,-33.07979324421905
2001-09-20,-25.245666205003058,-51.72372698726667,-25.39124599973686,-33.0844396542469
2001-09-21,-24.551569446390268,-51.424248285966485,-25.846514290075927,-32.66025767053267
2001-09-22,-22.513859575263428,-49.616735251197355,-25.035918504075717,-33.727490846421965
2001-09-23,-21.0366439442809,-49.93005151561816,-26.924521133275377,-32.677590896524485
2001-09-24,-21.62175929711904,-49.69358557888735,-27.861398377288722,-32.82876792294001
2001-09-25,-20.930989608555237,-48.78305385259867,-26.930435117442425,-30.66630595654358
2001-09-26,-19.203291929329012,-49.06761815007522,-27.68541415446379,-31.539402374508096
2001-09-27,-18.806219173179574,-49.116473099915,-29.08674221007693,-30.970666298579914
2001-09-28,-18.166432414495365,-49.42687707985475,-30.12114824022967,-31.168257648837983
2001-09-29,-17.349064529120838,-48.99678820291446,-29.287026944433315,-31.641004189300418
2001-09-30,-15.12072512464689,-50.53047200383896,-27.88104180783493,-31.3882996622653
2001-10-01,-14.143624186144168,-50.761554585572036,-27.493753709994017,-32.171502294240454
2001-10-02,-13.179661261196348,-51.707419119377505,-28.39327205526119,-32.18126455322044
2001-10-03,-13.565045732280806,-53.26185720548255,-29.03984149226815,-33.23210461430365
2001-10-04,-12.398004833632704,-53.252494391390485,-30.385665847423866,-32.12202060992528
2001-10-05,-12.042413162376347,-53.52913423116572,-29.45375881952019,-30.92207957660702
2001-10-06,-11.653778641592115,-53.95889240298686,-29.85716765011765,-29.81834272599549
2001-10-07,-8.540114217251887,-54.75553948456242,-29.31008140583703,-28.773225750959462
2001-10-08,-7.451491566514517,-54.09326452327329,-29.151595145085366,-28.716438558046498
2001-10-09,-7.400830601371477,-54.14583981831973,-29.535001292922917,-29.853919594407802
2001-10-10,-6.962134859374601,-52.85927108863657,-29.837344462579523,-28.991514585906295
2001-10-11,-6.268778818769409,-53.3306002507162,-29.929855514832433,-28.081484188979413
